model,configuration,timestamp,latency_ms,throughput_fps,power_watts,efficiency_fps_per_watt,temperature_celsius,cores,batch_size
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:48.039372,8.058371461336703,1985.5128392587103,21.110851068808568,94.05176668563209,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:48.278050,8.124508102892337,1969.3499960082477,22.22450541026076,88.61164555315705,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:48.517078,7.879132107926085,2030.6805090759492,21.944939145669714,92.53525359976463,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:48.754908,8.23243056193695,1943.5329432326819,20.90093612915499,92.98784184702724,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:48.993209,7.8240755842884475,2044.9700194780396,20.9707458789922,97.51536885135893,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:49.232010,8.300111000743367,1927.6850633162644,20.519605984609193,93.94357107841797,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:49.470553,7.805545722833342,2049.824646237822,22.217100627670636,92.26337318222504,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:49.709663,8.127671522644519,1968.583493491632,21.665875123347252,90.86101910419842,81.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:49.948931,8.493485639243797,1883.7966742502824,22.75847181220086,82.77342564101231,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:50.187668,7.8165977273069025,2046.9263685023448,21.00759491052938,97.43744475367758,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:50.426044,7.967757980316853,2008.0931222466334,20.718523741089914,96.92259677093172,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:50.664539,8.07339248305811,1981.8186758014992,21.695208150960553,91.34822132203209,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:50.902600,8.340498271797731,1918.3506163057236,21.510934009146233,89.18025667737442,81.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:51.140430,7.612112344513999,2101.913276612516,21.78540151188928,96.4826503411198,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:51.379056,8.382447194609732,1908.7504673204116,20.240562841703387,94.30323070797456,81.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:51.617686,8.223085045362211,1945.7417637950782,21.12557666196115,92.10360478815204,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:51.855611,7.708330125880043,2075.6765393689357,21.942804846660046,94.59485940262,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:52.093638,7.925748019286203,2018.73690168628,21.9738904475986,91.86979913731645,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:52.332592,8.722426814160919,1834.3518771660993,20.77353662613486,88.30233918178044,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:52.571804,8.48418965823981,1885.860717936788,20.461434413046895,92.16659398689566,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:52.810250,7.994038127028046,2001.4915798191648,21.608362408891047,92.62578727370958,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:53.049046,8.03150667432928,1992.1542306800332,21.972408794730157,90.66617362215788,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:53.287331,7.906642641292504,2023.6149179728793,21.964753014429732,92.13010119637889,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:53.525774,8.318811393173009,1923.351695788019,21.92587942224005,87.72061812203108,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:53.764312,7.955937321128045,2011.0766782324795,21.60288345663527,93.09297447581159,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:54.002072,7.645459627768252,2092.745338931373,20.831785102058152,100.45924190743561,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:54.240719,8.064008264317549,1984.1249507144532,20.656694248198647,96.05239477693665,80.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:54.478550,8.201486140309196,1950.865943839393,21.578515508490405,90.40779209634667,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:54.717405,8.133409368467946,1967.1947242726635,20.928921140554728,93.99408173318399,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:54.955997,8.007719135124871,1998.072076456575,20.45298590702694,97.6909721416327,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:55.194267,8.068660615921008,1982.980913638745,21.944035497079366,90.36537121454572,79.05,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:55.432602,7.924399801137865,2019.080359587935,21.8742632926803,92.30392505440729,81.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:55.671008,8.154239577902633,1962.169476030454,20.727822318557756,94.66356117273887,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores1_batch16,2025-08-03 19:06:55.909548,8.133296974075325,1967.2219090240512,22.472317507839904,87.53978793409927,80.0,1,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:57.428117,6.527517005411801,153.1976093162109,21.91393399337576,6.99087664325904,82.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:57.664862,6.875738199565586,145.43892902483992,22.466901164324188,6.473475267509807,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:57.901509,6.483848788510844,154.2293832903638,23.479905417707705,6.568569189126696,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:58.138586,6.762629992902541,147.87146436364426,22.754360609358173,6.498598967567968,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:58.374128,6.4256737141748745,155.62570470922375,22.5305696472517,6.907313358950386,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:58.610804,6.886932753770703,145.2025213187227,23.504104818008027,6.177751607347903,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:58.848063,6.701111741313983,149.22896955064292,23.589102189134838,6.3261826734286615,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:59.085598,6.546712319739521,152.74842564638425,22.74651980876939,6.715243779292147,80.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:59.323100,6.851349052448976,145.95665646936433,22.45909018311216,6.498778680674904,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:59.560535,6.828339093691381,146.4484973987141,22.938033035926285,6.384527268285897,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:06:59.797229,6.3025098644889725,158.66694721644566,24.1763480334204,6.562899698379215,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:00.034466,6.6698811833748515,149.9277082315305,22.883243745546743,6.551855580383248,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:00.271630,6.45639484094793,154.88519903673978,23.685445676408552,6.539256265336409,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:00.508762,6.724376205565747,148.71267898014136,23.183315819645316,6.414642328864955,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:00.746415,7.245489228905829,138.0169051953741,23.691994004851768,5.825465985138705,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:00.983513,6.855506683319734,145.86813873774193,22.759918491280544,6.40899214088244,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:01.220462,6.675090473643256,149.8107035325622,23.581337991627063,6.352934832864655,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:01.457209,6.838793493669906,146.22462294344984,22.23243190174931,6.577086285011604,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:01.694383,6.594649309810751,151.63808612420323,22.561333691593944,6.721149032989197,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:01.931179,6.5705655366953355,152.19390087735886,24.17132490450333,6.2964649839696545,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:02.167785,6.770309455323076,147.70373593687978,24.699910411686677,5.979930027073874,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:02.405058,6.511772261240217,153.56802416943592,23.39800520625293,6.563295580787207,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:02.642237,6.803488765058807,146.98341314764505,23.6089235050145,6.225756676979618,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:02.880919,6.53117858512722,153.11172202168794,22.741887555269095,6.732586362921019,79.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:03.121652,6.7332450002162405,148.51679984433727,22.74819483021022,6.528729024559915,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:03.360325,6.758163993780942,147.96918229865818,22.786982740179575,6.49358381431293,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:03.599338,6.818785793841374,146.65367562993183,23.347719358954205,6.2812848387989515,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:03.838585,6.825808300500328,146.50279585594288,22.437376104182917,6.529408571469768,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:04.077046,6.428463533599435,155.55816639128986,23.973253051651426,6.488821773838242,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:04.314106,6.731635543965295,148.55230849454847,23.54399679648085,6.30956204159664,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:04.553544,6.8328010362310785,146.35286388371006,23.34337781276619,6.269566686431798,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:04.791971,6.535016820879147,153.02179434413014,22.94611724654103,6.668744550549054,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:05.029475,6.604664966476273,151.40813426203525,23.25317209540348,6.511289455083184,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:05.266493,6.691865943941383,149.43515132806425,22.78752538430913,6.557761266651675,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:05.503403,6.969380080790511,143.4847846448021,22.75199009676797,6.306471831015116,82.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:05.740206,6.678410508150383,149.73622822071096,24.000582136276613,6.238858181459953,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:05.977276,6.610091883174881,151.28382746771922,22.112730445152728,6.841481102614432,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:06.214466,6.583310933955572,151.89925100486656,22.362936664321712,6.792455449163335,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:06.451998,6.752612124294125,148.0908397510739,22.662812707422315,6.534530451402114,79.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:06.689225,6.847517302264817,146.0383312458736,22.35344176735391,6.533147457370762,79.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:06.926536,6.914173393287384,144.63044866228677,22.014235419496085,6.569860179391023,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:07.163489,6.990411941716049,143.05308590362043,24.023424429536618,5.954733319690166,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:07.399934,6.640401034405495,150.5933142921282,22.895785422745142,6.577337772502259,79.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:07.638599,7.145038725897565,139.95725402795202,22.366301054780436,6.257505596708331,79.05,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:07.877392,6.758391671617054,147.9641974879408,23.01999034486849,6.42763942431124,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:08.114282,6.310029489508878,158.47786474890657,21.967142626110203,7.214314007345651,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:08.352013,6.691199445050344,149.45003630697727,21.960516859282535,6.805397034351035,81.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:08.589237,6.767761913209369,147.7593350392827,23.960667168109655,6.166745441710502,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:08.826376,6.718994788581279,148.831786817199,23.751863670209648,6.266109846524111,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch1,2025-08-03 19:07:09.063464,6.746559937918767,148.22368869496594,23.5110715155172,6.304420817109036,80.0,2,1
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:10.007803,5.428499315164018,736.8518936396224,22.168378439636516,33.23887201069021,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:10.243880,5.832338058379846,685.8313012656802,23.43356005670967,29.267055436986745,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:10.479782,5.831656282814995,685.9114814066446,22.910446743551084,29.938808661586553,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:10.716405,5.720920699849328,699.1881569177052,22.68399841324846,30.822967987396275,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:10.952908,5.8556584810327745,683.0999473341061,22.320703378285,30.60387191913805,79.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:11.188922,5.623050552599432,711.357645211081,22.898866851149382,31.065189812017937,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:11.423814,5.661467544346416,706.5305892275987,23.398540878849616,30.19549778278034,80.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:11.659566,5.876150588125223,680.7177488070798,23.368935038589363,29.129172881990712,80.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:11.895756,5.7952634389079405,690.218838568236,22.30184746143978,30.948953433639723,80.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:12.132155,5.9058607955514555,677.293308879371,24.904700651576967,27.19540051313505,80.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:12.367734,5.7591628057230535,694.5453939980789,22.61003162152424,30.71846185906646,81.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:12.603819,5.760925990138738,694.3328219885133,23.909632674799706,29.03987825460517,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:12.840261,5.724895673693922,698.70268874595,22.757308030589158,30.702343520015248,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:13.075971,5.9180931081831165,675.893387765239,23.466717712248613,28.802212395151106,79.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:13.312399,5.54386136449599,721.5187640904603,22.491544049839195,32.07955676549556,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:13.548580,5.704189696875621,701.2389511153418,24.435533532015835,28.697509313499012,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:13.786055,5.6781940250363885,704.4493341303825,22.318386320090873,31.56363206672525,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:14.022509,5.8730572461709185,681.0762831586388,23.664950708091723,28.779957818621586,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:14.258794,5.7024853387789305,701.4485373243446,23.180942148684455,30.259707859378466,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:14.494548,5.615617797308264,712.2991885091113,24.08518981918704,29.574157142065403,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:14.730035,5.545240213522725,721.3393551906961,23.141812708547373,31.170391199487632,79.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:14.965745,5.806667319593553,688.8632979717505,21.69154353920868,31.75722819017427,82.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:15.201730,5.755599454390067,694.9753942569807,22.725410257153744,30.581423454751892,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:15.436994,5.74104781791518,696.7369244892601,23.066535678888208,30.20552952504927,79.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:15.673022,5.7194924746451345,699.3627525050953,22.605006285912758,30.938401151471126,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:15.909229,5.725559224579779,698.6217141599082,23.30056429599845,29.983038405635817,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:16.144994,5.903762555177896,677.5340238729282,23.556120804787223,28.762546664102498,79.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:16.381622,5.788582575085907,691.015451211843,21.543127715246463,32.075911183629984,79.05,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:16.617518,5.525735935516435,723.8854781840313,23.438253915177704,30.884786930107925,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:16.853203,5.403506081125849,740.2601088896301,22.54471622376187,32.83519302449257,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:17.088431,5.148986095469527,776.85197159874,23.184610749113183,33.50722511605914,80.0,2,4
resnet18-imagenet,resnet18-imagenet_cores2_batch4,2025-08-03 19:07:17.324413,5.436919287633558,735.7107561074383,22.931335089287174,32.08320637428303,80.0,2,4
